vehicleColor,secMark,heading,accuracy,source,plateNum,speed,plateColor,vehicleModel,vehicleClass,ptcId,ptcType,timestamp,size.length,size.width,size.height,pos.lon,pos.lat,pos.ele,data.timestamp,data.rsms.refPos.lon,data.rsms.refPos.lat
0,0,5129,9,7,,0,0,,0,4585,1,1687322262165,680,240,260,113.478044,23.025174,0,1687322262429,23.025514,113.478998
0,0,19629,9,7,,701,0,,0,4603,1,1687322262165,419,180,150,113.477964,23.025259,0,1687322262429,23.025514,113.478998
0,0,19091,9,7,,229,0,,0,4605,1,1687322262165,419,180,150,113.479408,23.025894,0,1687322262429,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322262165,419,180,150,113.479041,23.025789,0,1687322262429,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322262165,419,180,150,113.478107,23.025167,0,1687322262429,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322262165,419,180,150,113.479291,23.025854,0,1687322262429,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322262165,680,240,260,113.479235,23.02583,0,1687322262429,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322262165,419,180,150,113.478987,23.025766,0,1687322262429,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322262368,419,180,150,113.478987,23.025766,0,1687322262528,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322262368,680,240,260,113.479235,23.02583,0,1687322262528,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322262368,419,180,150,113.479291,23.025854,0,1687322262528,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322262368,419,180,150,113.478107,23.025167,0,1687322262528,23.025514,113.478998
0,0,20203,9,7,,701,0,,0,4603,1,1687322262368,419,180,150,113.477964,23.025259,0,1687322262528,23.025514,113.478998
0,0,19739,9,7,,224,0,,0,4605,1,1687322262368,419,180,150,113.479403,23.025892,0,1687322262528,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322262368,680,240,260,113.478044,23.025174,0,1687322262528,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322262368,419,180,150,113.479045,23.025791,0,1687322262528,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322262368,419,180,150,113.479291,23.025854,0,1687322262628,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322262368,419,180,150,113.478987,23.025766,0,1687322262628,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322262368,680,240,260,113.479235,23.02583,0,1687322262628,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322262368,419,180,150,113.478107,23.025167,0,1687322262628,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322262368,680,240,260,113.478044,23.025174,0,1687322262628,23.025514,113.478998
0,0,19739,9,7,,224,0,,0,4605,1,1687322262368,419,180,150,113.479403,23.025892,0,1687322262628,23.025514,113.478998
0,0,20203,9,7,,701,0,,0,4603,1,1687322262368,419,180,150,113.477964,23.025259,0,1687322262628,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322262368,419,180,150,113.479045,23.025791,0,1687322262628,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322262758,680,240,260,113.478044,23.025174,0,1687322262928,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322262758,419,180,150,113.479045,23.025791,0,1687322262928,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322262758,419,180,150,113.478107,23.025167,0,1687322262928,23.025514,113.478998
0,0,19872,9,7,,212,0,,0,4605,1,1687322262758,680,240,260,113.479377,23.025883,0,1687322262928,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322262758,419,180,150,113.479291,23.025854,0,1687322262928,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322262758,419,180,150,113.478987,23.025766,0,1687322262928,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322262758,680,240,260,113.479235,23.02583,0,1687322262928,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322262758,419,180,150,113.478987,23.025766,0,1687322263028,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322262758,680,240,260,113.479235,23.02583,0,1687322263028,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322262758,419,180,150,113.479291,23.025854,0,1687322263028,23.025514,113.478998
0,0,19872,9,7,,212,0,,0,4605,1,1687322262758,680,240,260,113.479377,23.025883,0,1687322263028,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322262758,419,180,150,113.478107,23.025167,0,1687322263028,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322262758,419,180,150,113.479045,23.025791,0,1687322263028,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322262758,680,240,260,113.478044,23.025174,0,1687322263028,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322262965,680,240,260,113.478044,23.025174,0,1687322263128,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322262965,419,180,150,113.479041,23.025789,0,1687322263128,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322262965,419,180,150,113.478107,23.025167,0,1687322263128,23.025514,113.478998
0,0,19791,9,7,,212,0,,0,4605,1,1687322262965,680,240,260,113.479369,23.02588,0,1687322263128,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322262965,419,180,150,113.479291,23.025854,0,1687322263128,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322262965,419,180,150,113.478987,23.025766,0,1687322263128,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322262965,680,240,260,113.479235,23.02583,0,1687322263128,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322262965,419,180,150,113.478987,23.025766,0,1687322263228,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322262965,419,180,150,113.479291,23.025854,0,1687322263228,23.025514,113.478998
0,0,19791,9,7,,212,0,,0,4605,1,1687322262965,680,240,260,113.479369,23.02588,0,1687322263228,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322262965,680,240,260,113.479235,23.02583,0,1687322263228,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322262965,419,180,150,113.479041,23.025789,0,1687322263228,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322262965,680,240,260,113.478044,23.025174,0,1687322263228,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322262965,419,180,150,113.478107,23.025167,0,1687322263228,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322263165,419,180,150,113.478987,23.025766,0,1687322263328,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322263165,419,180,150,113.479291,23.025854,0,1687322263328,23.025514,113.478998
0,0,20118,9,7,,262,0,,0,4605,1,1687322263165,680,240,260,113.47935,23.025874,0,1687322263328,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322263165,680,240,260,113.479235,23.02583,0,1687322263328,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322263165,419,180,150,113.479041,23.025789,0,1687322263328,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322263165,680,240,260,113.478044,23.025174,0,1687322263328,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322263165,419,180,150,113.478107,23.025167,0,1687322263328,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322263165,680,240,260,113.478044,23.025174,0,1687322263429,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322263165,419,180,150,113.479041,23.025789,0,1687322263429,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322263165,419,180,150,113.478107,23.025167,0,1687322263429,23.025514,113.478998
0,0,20118,9,7,,262,0,,0,4605,1,1687322263165,680,240,260,113.47935,23.025874,0,1687322263429,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322263165,419,180,150,113.479291,23.025854,0,1687322263429,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322263165,419,180,150,113.478987,23.025766,0,1687322263429,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322263165,680,240,260,113.479235,23.02583,0,1687322263429,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322263365,419,180,150,113.478987,23.025766,0,1687322263528,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322263365,680,240,260,113.479235,23.02583,0,1687322263528,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322263365,419,180,150,113.479285,23.025851,0,1687322263528,23.025514,113.478998
0,0,20219,9,7,,199,0,,0,4605,1,1687322263365,680,240,260,113.479334,23.02587,0,1687322263528,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322263365,419,180,150,113.478107,23.025167,0,1687322263528,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322263365,419,180,150,113.479041,23.025789,0,1687322263528,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322263365,680,240,260,113.478044,23.025174,0,1687322263528,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322263365,680,240,260,113.478044,23.025174,0,1687322263628,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322263365,419,180,150,113.479041,23.025789,0,1687322263628,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322263365,419,180,150,113.478107,23.025167,0,1687322263628,23.025514,113.478998
0,0,20219,9,7,,199,0,,0,4605,1,1687322263365,680,240,260,113.479334,23.02587,0,1687322263628,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322263365,419,180,150,113.479285,23.025851,0,1687322263628,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322263365,419,180,150,113.478987,23.025766,0,1687322263628,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322263365,680,240,260,113.479235,23.02583,0,1687322263628,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322263583,419,180,150,113.475359,23.008284,0,1687322263691,23.00831,113.475348
0,0,19566,9,7,,575,0,,0,678,1,1687322263583,680,240,260,113.476715,23.009025,0,1687322263691,23.00831,113.475348
0,0,618,9,7,,409,0,,0,672,1,1687322263583,419,180,150,113.475709,23.008779,0,1687322263691,23.00831,113.475348
0,0,19566,9,7,,575,0,,0,678,1,1687322263583,680,240,260,113.476715,23.009025,0,1687322263791,23.00831,113.475348
0,0,618,9,7,,409,0,,0,672,1,1687322263583,419,180,150,113.475709,23.008779,0,1687322263791,23.00831,113.475348
0,0,5377,9,7,,0,0,,0,676,1,1687322263583,419,180,150,113.475359,23.008284,0,1687322263791,23.00831,113.475348
0,0,5377,9,7,,0,0,,0,676,1,1687322263783,419,180,150,113.475359,23.008284,0,1687322263891,23.00831,113.475348
0,0,19560,9,7,,562,0,,0,678,1,1687322263783,680,240,260,113.476695,23.009016,0,1687322263891,23.00831,113.475348
0,0,28755,9,7,,393,0,,0,672,1,1687322263783,419,180,150,113.475704,23.008784,0,1687322263891,23.00831,113.475348
0,0,19587,9,7,,0,0,,0,4574,1,1687322263765,419,180,150,113.479272,23.025846,0,1687322263928,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322263765,680,240,260,113.478044,23.025174,0,1687322263928,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322263765,419,180,150,113.479041,23.025789,0,1687322263928,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322263765,419,180,150,113.478107,23.025167,0,1687322263928,23.025514,113.478998
0,0,19675,9,7,,187,0,,0,4605,1,1687322263765,680,240,260,113.479315,23.025859,0,1687322263928,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322263765,419,180,150,113.478987,23.025766,0,1687322263928,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322263765,680,240,260,113.479235,23.02583,0,1687322263928,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322263783,419,180,150,113.475359,23.008284,0,1687322263991,23.00831,113.475348
0,0,19560,9,7,,562,0,,0,678,1,1687322263783,680,240,260,113.476695,23.009016,0,1687322263991,23.00831,113.475348
0,0,28755,9,7,,393,0,,0,672,1,1687322263783,419,180,150,113.475704,23.008784,0,1687322263991,23.00831,113.475348
0,0,19587,9,7,,0,0,,0,4574,1,1687322263765,419,180,150,113.479272,23.025846,0,1687322264028,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322263765,680,240,260,113.479235,23.02583,0,1687322264028,23.025514,113.478998
0,0,19675,9,7,,187,0,,0,4605,1,1687322263765,680,240,260,113.479315,23.025859,0,1687322264028,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322263765,419,180,150,113.478987,23.025766,0,1687322264028,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322263765,419,180,150,113.479041,23.025789,0,1687322264028,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322263765,680,240,260,113.478044,23.025174,0,1687322264028,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322263765,419,180,150,113.478107,23.025167,0,1687322264028,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322263956,419,180,150,113.475359,23.008284,0,1687322264091,23.00831,113.475348
0,0,19648,9,7,,537,0,,0,678,1,1687322263956,680,240,260,113.476675,23.009008,0,1687322264091,23.00831,113.475348
0,0,737,9,7,,449,0,,0,672,1,1687322263956,419,180,150,113.47571,23.008803,0,1687322264091,23.00831,113.475348
0,0,5129,9,7,,0,0,,0,4585,1,1687322263965,680,240,260,113.478044,23.025174,0,1687322264129,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322263965,419,180,150,113.479041,23.025789,0,1687322264129,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322263965,419,180,150,113.478107,23.025167,0,1687322264129,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4605,1,1687322263965,680,240,260,113.479307,23.025861,0,1687322264129,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322263965,419,180,150,113.479265,23.025843,0,1687322264129,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322263965,419,180,150,113.478987,23.025766,0,1687322264129,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322263965,680,240,260,113.479235,23.02583,0,1687322264129,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322263965,680,240,260,113.479235,23.02583,0,1687322264228,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322263965,419,180,150,113.478987,23.025766,0,1687322264228,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4605,1,1687322263965,680,240,260,113.479307,23.025861,0,1687322264228,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322263965,419,180,150,113.479265,23.025843,0,1687322264228,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322263965,419,180,150,113.479041,23.025789,0,1687322264228,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322263965,680,240,260,113.478044,23.025174,0,1687322264228,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322263965,419,180,150,113.478107,23.025167,0,1687322264228,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322264191,419,180,150,113.475359,23.008284,0,1687322264291,23.00831,113.475348
0,0,19573,9,7,,525,0,,0,678,1,1687322264191,680,240,260,113.476656,23.008999,0,1687322264291,23.00831,113.475348
0,0,386,9,7,,349,0,,0,672,1,1687322264191,419,180,150,113.475709,23.008817,0,1687322264291,23.00831,113.475348
0,0,5140,9,7,,0,0,,0,4153,1,1687322264165,419,180,150,113.478987,23.025766,0,1687322264329,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4578,1,1687322263965,680,240,260,113.479235,23.02583,0,1687322264329,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322264165,419,180,150,113.479045,23.025791,0,1687322264329,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322264165,419,180,150,113.478107,23.025167,0,1687322264329,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4605,1,1687322264165,680,240,260,113.479307,23.025861,0,1687322264329,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322264165,680,240,260,113.478044,23.025174,0,1687322264329,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322264165,419,180,150,113.479265,23.025843,0,1687322264329,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322264191,419,180,150,113.475359,23.008284,0,1687322264392,23.00831,113.475348
0,0,19573,9,7,,525,0,,0,678,1,1687322264191,680,240,260,113.476656,23.008999,0,1687322264392,23.00831,113.475348
0,0,386,9,7,,349,0,,0,672,1,1687322264191,419,180,150,113.475709,23.008817,0,1687322264392,23.00831,113.475348
0,0,19587,9,7,,0,0,,0,4578,1,1687322263965,680,240,260,113.479235,23.02583,0,1687322264428,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322264165,419,180,150,113.478987,23.025766,0,1687322264428,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322264165,419,180,150,113.479045,23.025791,0,1687322264428,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322264165,419,180,150,113.478107,23.025167,0,1687322264428,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322264165,419,180,150,113.479265,23.025843,0,1687322264428,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4605,1,1687322264165,680,240,260,113.479307,23.025861,0,1687322264428,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322264165,680,240,260,113.478044,23.025174,0,1687322264428,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322264191,419,180,150,113.475359,23.008284,0,1687322264491,23.00831,113.475348
0,0,19457,9,7,,500,0,,0,678,1,1687322264191,680,240,260,113.476639,23.00899,0,1687322264491,23.00831,113.475348
0,0,3219,9,7,,349,0,,0,672,1,1687322264191,419,180,150,113.475709,23.008817,0,1687322264491,23.00831,113.475348
0,0,5129,9,7,,0,0,,0,4585,1,1687322264366,680,240,260,113.478044,23.025174,0,1687322264528,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4605,1,1687322264366,419,180,150,113.479307,23.025861,0,1687322264528,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322264366,419,180,150,113.479265,23.025843,0,1687322264528,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322264366,419,180,150,113.478107,23.025167,0,1687322264528,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322264366,419,180,150,113.479045,23.025791,0,1687322264528,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322264366,419,180,150,113.478987,23.025766,0,1687322264528,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322264191,419,180,150,113.475359,23.008284,0,1687322264591,23.00831,113.475348
0,0,19457,9,7,,500,0,,0,678,1,1687322264191,680,240,260,113.476639,23.00899,0,1687322264591,23.00831,113.475348
0,0,3219,9,7,,349,0,,0,672,1,1687322264191,419,180,150,113.475709,23.008817,0,1687322264591,23.00831,113.475348
0,0,5129,9,7,,0,0,,0,4585,1,1687322264366,680,240,260,113.478044,23.025174,0,1687322264628,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4605,1,1687322264366,419,180,150,113.479307,23.025861,0,1687322264628,23.025514,113.478998
0,0,19587,9,7,,0,0,,0,4574,1,1687322264366,419,180,150,113.479265,23.025843,0,1687322264628,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322264366,419,180,150,113.479045,23.025791,0,1687322264628,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322264366,419,180,150,113.478987,23.025766,0,1687322264628,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322264366,419,180,150,113.478107,23.025167,0,1687322264628,23.025514,113.478998
0,0,3219,9,7,,349,0,,0,672,1,1687322264191,419,180,150,113.475709,23.008817,0,1687322264691,23.00831,113.475348
0,0,19585,9,7,,475,0,,0,678,1,1687322264583,680,240,260,113.476622,23.008984,0,1687322264691,23.00831,113.475348
0,0,5377,9,7,,0,0,,0,676,1,1687322264583,419,180,150,113.475359,23.008284,0,1687322264691,23.00831,113.475348
0,0,3219,9,7,,349,0,,0,672,1,1687322264191,419,180,150,113.475709,23.008817,0,1687322264792,23.00831,113.475348
0,0,19585,9,7,,475,0,,0,678,1,1687322264583,680,240,260,113.476622,23.008984,0,1687322264792,23.00831,113.475348
0,0,5377,9,7,,0,0,,0,676,1,1687322264583,419,180,150,113.475359,23.008284,0,1687322264792,23.00831,113.475348
0,0,5377,9,7,,0,0,,0,676,1,1687322264786,419,180,150,113.47536,23.008284,0,1687322264891,23.00831,113.475348
0,0,19688,9,7,,462,0,,0,678,1,1687322264786,680,240,260,113.476607,23.008979,0,1687322264891,23.00831,113.475348
0,0,4757,9,7,,135,0,,0,4605,1,1687322264765,419,180,150,113.479322,23.025871,0,1687322264928,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322264765,419,180,150,113.478987,23.025766,0,1687322264928,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322264765,419,180,150,113.479041,23.025789,0,1687322264928,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322264765,419,180,150,113.478107,23.025167,0,1687322264928,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322264765,680,240,260,113.478044,23.025174,0,1687322264928,23.025514,113.478998
0,0,19688,9,7,,462,0,,0,678,1,1687322264786,680,240,260,113.476607,23.008979,0,1687322264991,23.00831,113.475348
0,0,5377,9,7,,0,0,,0,676,1,1687322264786,419,180,150,113.47536,23.008284,0,1687322264991,23.00831,113.475348
0,0,5140,9,7,,0,0,,0,4153,1,1687322264765,419,180,150,113.478987,23.025766,0,1687322265028,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322264765,419,180,150,113.479041,23.025789,0,1687322265028,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322264765,419,180,150,113.478107,23.025167,0,1687322265028,23.025514,113.478998
0,0,4757,9,7,,135,0,,0,4605,1,1687322264765,419,180,150,113.479322,23.025871,0,1687322265028,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322264765,680,240,260,113.478044,23.025174,0,1687322265028,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322264983,419,180,150,113.475361,23.008285,0,1687322265091,23.00831,113.475348
0,0,19776,9,7,,450,0,,0,678,1,1687322264983,680,240,260,113.476587,23.008972,0,1687322265091,23.00831,113.475348
0,0,5140,9,7,,0,0,,0,4153,1,1687322264965,419,180,150,113.478989,23.025767,0,1687322265128,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322264965,419,180,150,113.479041,23.025789,0,1687322265128,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322264965,419,180,150,113.478107,23.025167,0,1687322265128,23.025514,113.478998
0,0,5029,9,7,,137,0,,0,4605,1,1687322264965,680,240,260,113.479319,23.025868,0,1687322265128,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322264965,680,240,260,113.478044,23.025174,0,1687322265128,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322264965,680,240,260,113.478044,23.025174,0,1687322265228,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322264965,419,180,150,113.478107,23.025167,0,1687322265228,23.025514,113.478998
0,0,5029,9,7,,137,0,,0,4605,1,1687322264965,680,240,260,113.479319,23.025868,0,1687322265228,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322264965,419,180,150,113.478989,23.025767,0,1687322265228,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322264965,419,180,150,113.479041,23.025789,0,1687322265228,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322265178,419,180,150,113.475363,23.008285,0,1687322265291,23.00831,113.475348
0,0,19690,9,7,,437,0,,0,678,1,1687322265178,680,240,260,113.476573,23.008965,0,1687322265291,23.00831,113.475348
0,0,5129,9,7,,0,0,,0,4585,1,1687322265165,680,240,260,113.478044,23.025174,0,1687322265329,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322265165,419,180,150,113.478987,23.025766,0,1687322265329,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322265165,419,180,150,113.479045,23.025791,0,1687322265329,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322265165,419,180,150,113.478107,23.025167,0,1687322265329,23.025514,113.478998
0,0,5788,9,7,,118,0,,0,4605,1,1687322265165,680,240,260,113.479315,23.025864,0,1687322265329,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322265178,419,180,150,113.475363,23.008285,0,1687322265391,23.00831,113.475348
0,0,19690,9,7,,437,0,,0,678,1,1687322265178,680,240,260,113.476573,23.008965,0,1687322265391,23.00831,113.475348
0,0,5140,9,7,,0,0,,0,4153,1,1687322265165,419,180,150,113.478987,23.025766,0,1687322265428,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322265165,419,180,150,113.479045,23.025791,0,1687322265428,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322265165,419,180,150,113.478107,23.025167,0,1687322265428,23.025514,113.478998
0,0,5788,9,7,,118,0,,0,4605,1,1687322265165,680,240,260,113.479315,23.025864,0,1687322265428,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4585,1,1687322265165,680,240,260,113.478044,23.025174,0,1687322265428,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322265383,419,180,150,113.475364,23.008285,0,1687322265491,23.00831,113.475348
0,0,19714,9,7,,412,0,,0,678,1,1687322265383,680,240,260,113.476558,23.008959,0,1687322265491,23.00831,113.475348
0,0,5129,9,7,,0,0,,0,4585,1,1687322265365,680,240,260,113.478044,23.025174,0,1687322265528,23.025514,113.478998
0,0,6872,9,7,,111,0,,0,4605,1,1687322265365,680,240,260,113.479312,23.025861,0,1687322265528,23.025514,113.478998
0,0,5140,9,7,,0,0,,0,4153,1,1687322265365,419,180,150,113.478987,23.025766,0,1687322265528,23.025514,113.478998
0,0,7200,9,7,,0,0,,0,1265,1,1687322265365,419,180,150,113.479045,23.025791,0,1687322265528,23.025514,113.478998
0,0,5129,9,7,,0,0,,0,4590,1,1687322265365,419,180,150,113.478107,23.025167,0,1687322265528,23.025514,113.478998
0,0,5377,9,7,,0,0,,0,676,1,1687322265383,419,180,150,113.475364,23.008285,0,1687322265591,23.00831,113.475348
0,0,19714,9,7,,412,0,,0,678,1,1687322265383,680,240,260,113.476558,23.008959,0,1687322265591,23.00831,113.475348
0,0,6872,9,7,,111,0,,0,4605,1,1687322265365,680,240,260,113.479312,23.025861,0,1687322265628,23.025514,113.478998
